SK_ID_PREV,SK_ID_CURR,NAME_CONTRACT_STATUS,AMT_APPLICATION,AMT_CREDIT,AMT_ANNUITY,AMT_DOWN_PAYMENT,RATE_DOWN_PAYMENT,DAYS_DECISION,CNT_PAYMENT,NAME_YIELD_GROUP
1007454,102407,Refused,400000.0,0.0,0.0,0.0,0.0535,-992,6.0,middle
1007455,102408,Approved,155000.0,154000.0,8700.0,25400.0,0.1998,-1041,10.0,low_normal
1007456,102408,Refused,17000.0,0.0,0.0,0.0,0.1593,-315,36.0,middle
1007457,102408,Approved,47000.0,40000.0,1000.0,6900.0,0.023,-2070,12.0,middle
1007458,102408,Refused,74000.0,0.0,0.0,0.0,0.1886,-2190,12.0,middle
1007459,102408,Refused,687000.0,0.0,0.0,0.0,0.2209,-2448,10.0,low_normal
1007460,102409,Refused,72000.0,0.0,0.0,0.0,0.0225,-1528,36.0,middle
1007461,102409,Refused,228000.0,0.0,0.0,0.0,0.045,-286,18.0,middle
1007462,102409,Refused,233000.0,0.0,0.0,0.0,0.1378,-1427,18.0,middle
1007463,102409,Approved,141000.0,140000.0,4800.0,14600.0,0.2177,-2753,10.0,high
1007464,102409,Approved,86000.0,87000.0,2200.0,200.0,0.0913,-2233,24.0,middle
1007465,102410,Approved,54000.0,48000.0,1200.0,8000.0,0.0307,-1593,6.0,low_action
1007466,102410,Approved,169000.0,143000.0,12100.0,21400.0,0.1511,-2491,10.0,middle
1007467,102410,Canceled,68000.0,69000.0,3600.0,12000.0,0.1283,-2627,6.0,low_action
1007468,102410,Approved,155000.0,124000.0,3300.0,8400.0,0.1948,-2082,36.0,low_action
1007469,102410,Refused,73000.0,0.0,0.0,0.0,0.0335,-22,6.0,high
1007470,102411,Refused,324000.0,0.0,0.0,0.0,0.0012,-289,24.0,middle
1007471,102411,Refused,324000.0,0.0,0.0,0.0,0.1048,-1027,48.0,XNA
1007472,102411,Refused,86000.0,0.0,0.0,0.0,0.2375,-1706,48.0,low_action
1007473,102411,Approved,94000.0,95000.0,4900.0,16000.0,0.0297,-2763,18.0,high
1007474,102411,Canceled,271000.0,212000.0,8600.0,9700.0,0.1714,-2336,6.0,middle
1007475,102412,Approved,105000.0,102000.0,2700.0,2700.0,0.2252,-1850,36.0,middle
1007476,102412,Approved,506000.0,410000.0,10700.0,39600.0,0.0206,-95,36.0,high
1007477,102413,Refused,185000.0,0.0,0.0,0.0,0.2398,-1804,24.0,low_action
1007478,102413,Approved,128000.0,116000.0,3800.0,11800.0,0.164,-117,18.0,low_normal
1007479,102413,Refused,353000.0,0.0,0.0,0.0,0.1926,-2090,6.0,low_normal
1007480,102413,Refused,87000.0,0.0,0.0,0.0,0.0662,-1130,6.0,middle
1007481,102413,Refused,371000.0,0.0,0.0,0.0,0.048,-827,6.0,low_normal
1007482,102414,Approved,163000.0,137000.0,4100.0,400.0,0.1017,-1287,24.0,low_action
1007483,102415,Unused offer,365000.0,300000.0,7700.0,11500.0,0.172,-2416,36.0,low_action
1007484,102415,Approved,217000.0,226000.0,8000.0,12000.0,0.1207,-1286,24.0,low_action
1007485,102415,Refused,263000.0,0.0,0.0,0.0,0.0408,-1137,12.0,XNA
1007486,102415,Approved,595000.0,474000.0,24800.0,81600.0,0.1946,-935,6.0,high
1007487,102417,Approved,345000.0,276000.0,11300.0,3600.0,0.0022,-274,12.0,middle
1007488,102417,Refused,400000.0,0.0,0.0,0.0,0.0101,-486,12.0,high
1007489,102418,Approved,54000.0,48000.0,1800.0,2100.0,0.2412,-2379,24.0,middle
1007490,102419,Canceled,349000.0,296000.0,18700.0,24800.0,0.0767,-248,36.0,low_action
1007491,102419,Refused,143000.0,0.0,0.0,0.0,0.0525,-1649,24.0,middle
1007492,102420,Refused,86000.0,0.0,0.0,0.0,0.0293,-305,6.0,low_normal
1007493,102420,Refused,36000.0,0.0,0.0,0.0,0.1302,-1219,48.0,high
1007494,102421,Canceled,30000.0,29000.0,1500.0,400.0,0.0951,-562,12.0,low_normal
1007495,102421,Approved,158000.0,137000.0,9900.0,1400.0,0.0731,-996,24.0,XNA
1007496,102421,Refused,102000.0,0.0,0.0,0.0,0.1339,-1107,48.0,low_action
1007497,102421,Refused,85000.0,0.0,0.0,0.0,0.0731,-926,12.0,low_action
1007498,102421,Approved,102000.0,105000.0,3500.0,15600.0,0.2087,-2110,24.0,high
1007499,102421,Approved,71000.0,72000.0,6800.0,13300.0,0.1019,-580,6.0,low_normal
1007500,102422,Canceled,39000.0,37000.0,1700.0,4400.0,0.0794,-2420,10.0,XNA
1007501,102423,Approved,1351000.0,1042000.0,52400.0,207400.0,0.2376,-2063,24.0,XNA
1007502,102423,Refused,84000.0,0.0,0.0,0.0,0.1937,-1886,10.0,low_normal
1007503,102423,Canceled,243000.0,243000.0,9500.0,8000.0,0.0972,-1044,10.0,high
1007504,102423,Refused,24000.0,0.0,0.0,0.0,0.1299,-2848,12.0,low_action
1007505,102423,Approved,135000.0,121000.0,5800.0,9000.0,0.1244,-1064,24.0,XNA
1007506,102423,Refused,59000.0,0.0,0.0,0.0,0.0004,-1599,6.0,low_action
1007507,102423,Approved,133000.0,135000.0,6200.0,6700.0,0.2058,-89,6.0,XNA
1007508,102424,Refused,62000.0,0.0,0.0,0.0,0.0915,-1258,6.0,middle
1007509,102424,Canceled,295000.0,308000.0,14300.0,39800.0,0.1491,-549,10.0,high
1007510,102424,Approved,1371000.0,1363000.0,135900.0,1000.0,0.2461,-1396,6.0,low_action
1007511,102424,Canceled,7000.0,7000.0,500.0,100.0,0.1522,-1087,18.0,high
1007512,102424,Approved,270000.0,263000.0,7700.0,8200.0,0.0036,-421,12.0,low_action
1007513,102425,Canceled,28000.0,29000.0,800.0,900.0,0.1546,-507,48.0,XNA
1007514,102426,Refused,188000.0,0.0,0.0,0.0,0.1147,-698,24.0,high
1007515,102426,Approved,602000.0,595000.0,46200.0,42500.0,0.219,-1038,48.0,XNA
1007516,102426,Canceled,329000.0,300000.0,21500.0,14700.0,0.1607,-2323,10.0,low_action
1007517,102426,Approved,240000.0,181000.0,6900.0,8400.0,0.1489,-1025,6.0,low_normal
1007518,102426,Refused,185000.0,0.0,0.0,0.0,0.2308,-2064,6.0,low_normal
1007519,102426,Canceled,35000.0,26000.0,800.0,4800.0,0.1161,-179,10.0,XNA
1007520,102426,Approved,57000.0,47000.0,1400.0,3100.0,0.099,-1998,6.0,XNA
1007521,102428,Approved,53000.0,47000.0,2600.0,6900.0,0.1871,-2314,12.0,low_action
1007522,102428,Approved,60000.0,63000.0,1700.0,12500.0,0.0233,-2097,12.0,low_normal
1007523,102428,Canceled,566000.0,448000.0,23800.0,2200.0,0.0298,-1223,24.0,middle
1007524,102429,Refused,298000.0,0.0,0.0,0.0,0.095,-331,24.0,high
1007525,102429,Approved,129000.0,106000.0,3600.0,15100.0,0.1799,-1432,18.0,middle
1007526,102429,Refused,24000.0,0.0,0.0,0.0,0.0829,-1152,10.0,low_action
1007527,102429,Approved,67000.0,57000.0,2800.0,2400.0,0.1543,-1521,24.0,low_action
1007528,102429,Refused,29000.0,0.0,0.0,0.0,0.0349,-882,36.0,low_normal
1007529,102429,Approved,1200000.0,951000.0,69400.0,189200.0,0.1803,-2854,48.0,high
1007530,102430,Refused,75000.0,0.0,0.0,0.0,0.226,-736,18.0,low_normal
1007531,102430,Refused,23000.0,0.0,0.0,0.0,0.2177,-893,18.0,middle
1007532,102430,Approved,106000.0,80000.0,2100.0,5400.0,0.1311,-705,6.0,low_normal
1007533,102430,Canceled,55000.0,54000.0,3200.0,2700.0,0.2409,-1624,48.0,XNA
1007534,102430,Approved,63000.0,58000.0,5400.0,3900.0,0.0567,-2421,36.0,low_normal
1007535,102431,Refused,111000.0,0.0,0.0,0.0,0.0346,-667,10.0,XNA
1007536,102431,Approved,69000.0,70000.0,2100.0,7400.0,0.1215,-1516,12.0,high
1007537,102431,Approved,173000.0,166000.0,7200.0,25900.0,0.1992,-2643,18.0,low_normal
1007538,102431,Refused,26000.0,0.0,0.0,0.0,0.2444,-2388,18.0,low_normal
1007539,102432,Refused,140000.0,0.0,0.0,0.0,0.0064,-759,18.0,low_action
1007540,102432,Approved,15000.0,11000.0,500.0,2100.0,0.0801,-876,18.0,low_normal
1007541,102432,Refused,276000.0,0.0,0.0,0.0,0.1584,-1550,12.0,high
1007542,102433,Refused,31000.0,0.0,0.0,0.0,0.1183,-1108,12.0,high
1007543,102434,Refused,48000.0,0.0,0.0,0.0,0.0675,-2289,24.0,high
1007544,102435,Approved,231000.0,179000.0,8900.0,13100.0,0.0438,-1674,6.0,low_action
1007545,102435,Canceled,51000.0,49000.0,2000.0,5700.0,0.2231,-131,24.0,XNA
1007546,102435,Refused,180000.0,0.0,0.0,0.0,0.2484,-2820,10.0,high
1007547,102436,Refused,61000.0,0.0,0.0,0.0,0.1355,-2156,10.0,low_action
1007548,102436,Approved,81000.0,85000.0,5800.0,1200.0,0.1543,-2449,24.0,XNA
1007549,102436,Approved,162000.0,130000.0,4400.0,22000.0,0.1093,-639,24.0,XNA
1007550,102436,Refused,79000.0,0.0,0.0,0.0,0.0164,-1129,48.0,high
1007551,102437,Canceled,37000.0,29000.0,2200.0,5000.0,0.0638,-1481,12.0,middle
1007552,102437,Approved,118000.0,92000.0,4200.0,500.0,0.0502,-2265,24.0,middle
1007553,102437,Refused,37000.0,0.0,0.0,0.0,0.1607,-183,10.0,XNA
1007554,102438,Approved,72000.0,55000.0,1600.0,1400.0,0.1576,-1797,36.0,middle
1007555,102438,Approved,152000.0,145000.0,3900.0,6700.0,0.1464,-2715,36.0,low_action
1007556,102438,Refused,107000.0,0.0,0.0,0.0,0.1279,-2327,6.0,low_action
1007557,102439,Approved,140000.0,135000.0,4700.0,300.0,0.091,-2868,10.0,middle
1007558,102439,Approved,14000.0,11000.0,1000.0,700.0,0.2191,-1821,48.0,low_normal
1007559,102439,Approved,42000.0,37000.0,2000.0,3400.0,0.1359,-1422,12.0,low_normal
1007560,102439,Approved,380000.0,345000.0,20200.0,24000.0,0.0051,-1235,24.0,high
1007561,102440,Refused,64000.0,0.0,0.0,0.0,0.0629,-1368,36.0,high
1007562,102441,Refused,183000.0,0.0,0.0,0.0,0.0006,-1668,36.0,low_action
1007563,102441,Refused,388000.0,0.0,0.0,0.0,0.1452,-2532,18.0,low_normal
1007564,102441,Refused,25000.0,0.0,0.0,0.0,0.2338,-776,10.0,middle
1007565,102441,Refused,356000.0,0.0,0.0,0.0,0.1033,-775,18.0,high
1007566,102442,Refused,109000.0,0.0,0.0,0.0,0.0209,-1934,10.0,low_action
1007567,102442,Refused,101000.0,0.0,0.0,0.0,0.1908,-517,48.0,XNA
1007568,102443,Approved,695000.0,664000.0,24100.0,8500.0,0.0171,-304,48.0,middle
1007569,102443,Refused,123000.0,0.0,0.0,0.0,0.2456,-1027,48.0,low_normal
1007570,102444,Refused,140000.0,0.0,0.0,0.0,0.2403,-1762,10.0,XNA
1007571,102444,Canceled,377000.0,383000.0,20700.0,3700.0,0.0777,-1654,18.0,low_action
1007572,102444,Unused offer,623000.0,494000.0,18500.0,65200.0,0.0449,-765,48.0,low_normal
1007573,102444,Unused offer,1127000.0,881000.0,33300.0,149200.0,0.0798,-2218,10.0,low_action
1007574,102445,Refused,171000.0,0.0,0.0,0.0,0.1913,-2770,48.0,XNA
1007575,102445,Refused,71000.0,0.0,0.0,0.0,0.1382,-1004,6.0,XNA
1007576,102447,Approved,114000.0,86000.0,3200.0,1200.0,0.2275,-1674,10.0,middle
1007577,102448,Approved,70000.0,53000.0,1500.0,10400.0,0.1813,-1815,48.0,low_normal
1007578,102448,Canceled,102000.0,84000.0,4100.0,11300.0,0.2466,-1189,18.0,high
1007579,102448,Refused,105000.0,0.0,0.0,0.0,0.0321,-2227,24.0,low_normal
1007580,102449,Refused,164000.0,0.0,0.0,0.0,0.1873,-2397,12.0,high
1007581,102449,Approved,446000.0,362000.0,10300.0,49100.0,0.2399,-170,24.0,low_action
1007582,102450,Canceled,45000.0,46000.0,1500.0,1800.0,0.0227,-2333,36.0,low_action
1007583,102450,Refused,227000.0,0.0,0.0,0.0,0.1237,-2516,10.0,high
1007584,102450,Approved,59000.0,51000.0,1800.0,9400.0,0.2476,-1976,24.0,XNA
1007585,102450,Refused,56000.0,0.0,0.0,0.0,0.159,-1705,6.0,high
1007586,102450,Refused,503000.0,0.0,0.0,0.0,0.0792,-2645,18.0,low_action
1007587,102450,Refused,65000.0,0.0,0.0,0.0,0.1148,-674,10.0,low_action
1007588,102450,Refused,246000.0,0.0,0.0,0.0,0.0969,-1440,18.0,middle
1007589,102451,Approved,1101000.0,866000.0,67000.0,49700.0,0.1256,-2255,12.0,middle
1007590,102452,Approved,44000.0,39000.0,1200.0,2100.0,0.0893,-339,10.0,low_action
1007591,102452,Canceled,230000.0,196000.0,6100.0,15400.0,0.1792,-503,10.0,XNA
1007592,102452,Approved,133000.0,112000.0,3100.0,15000.0,0.0619,-84,18.0,low_normal
1007593,102452,Refused,49000.0,0.0,0.0,0.0,0.1377,-1987,36.0,low_normal
1007594,102454,Approved,106000.0,87000.0,3500.0,8700.0,0.0395,-1581,10.0,low_normal
1007595,102454,Canceled,392000.0,331000.0,12100.0,52300.0,0.0953,-1884,10.0,high
1007596,102455,Approved,131000.0,116000.0,6000.0,1100.0,0.0393,-157,12.0,low_normal
1007597,102455,Refused,446000.0,0.0,0.0,0.0,0.2104,-2745,10.0,high
1007598,102455,Approved,479000.0,398000.0,19500.0,50900.0,0.0159,-2499,24.0,high
1007599,102455,Approved,137000.0,115000.0,4700.0,16200.0,0.22,-1393,36.0,high
1007600,102455,Approved,97000.0,81000.0,5200.0,9800.0,0.1037,-1685,12.0,low_normal
1007601,102457,Canceled,122000.0,123000.0,12100.0,3800.0,0.0117,-2217,12.0,low_action
1007602,102457,Canceled,309000.0,293000.0,10400.0,34100.0,0.0683,-2860,12.0,high
1007603,102457,Approved,13000.0,11000.0,400.0,1300.0,0.1973,-2215,18.0,middle
1007604,102458,Refused,85000.0,0.0,0.0,0.0,0.1092,-720,48.0,XNA
1007605,102459,Refused,89000.0,0.0,0.0,0.0,0.1914,-572,10.0,high
1007606,102459,Refused,45000.0,0.0,0.0,0.0,0.0474,-2888,24.0,middle
1007607,102459,Refused,76000.0,0.0,0.0,0.0,0.0369,-1446,10.0,middle
1007608,102459,Refused,187000.0,0.0,0.0,0.0,0.2306,-334,48.0,high
1007609,102460,Refused,312000.0,0.0,0.0,0.0,0.0668,-1426,6.0,high
1007610,102460,Refused,161000.0,0.0,0.0,0.0,0.186,-2515,6.0,XNA
1007611,102460,Refused,140000.0,0.0,0.0,0.0,0.1097,-2815,10.0,low_action
1007612,102460,Refused,14000.0,0.0,0.0,0.0,0.1965,-1085,18.0,low_action
1007613,102460,Approved,130000.0,113000.0,6500.0,6200.0,0.138,-1148,10.0,low_normal
1007614,102461,Refused,93000.0,0.0,0.0,0.0,0.0639,-2455,36.0,low_normal
1007615,102461,Refused,804000.0,0.0,0.0,0.0,0.0405,-931,18.0,high
1007616,102461,Approved,51000.0,40000.0,2500.0,2400.0,0.0868,-2732,18.0,low_normal
1007617,102462,Approved,112000.0,88000.0,2300.0,10100.0,0.2253,-1304,6.0,low_action
1007618,102462,Canceled,143000.0,114000.0,3800.0,12200.0,0.0435,-1735,36.0,high
1007619,102463,Approved,83000.0,71000.0,3800.0,500.0,0.0113,-1796,12.0,low_normal
1007620,102463,Refused,433000.0,0.0,0.0,0.0,0.0902,-2318,48.0,low_normal
1007621,102463,Canceled,201000.0,163000.0,9800.0,15900.0,0.1313,-481,36.0,XNA
1007622,102463,Refused,157000.0,0.0,0.0,0.0,0.0111,-1023,18.0,low_action
1007623,102463,Refused,293000.0,0.0,0.0,0.0,0.1342,-200,18.0,high
1007624,102463,Refused,95000.0,0.0,0.0,0.0,0.0852,-215,48.0,XNA
1007625,102463,Approved,143000.0,140000.0,4600.0,25600.0,0.0558,-2675,12.0,XNA
1007626,102464,Refused,23000.0,0.0,0.0,0.0,0.0012,-2783,24.0,high
1007627,102464,Approved,200000.0,180000.0,6800.0,35900.0,0.049,-2883,18.0,low_action
1007628,102464,Canceled,100000.0,95000.0,3100.0,5800.0,0.1623,-1244,18.0,high
1007629,102464,Refused,15000.0,0.0,0.0,0.0,0.0152,-1909,24.0,XNA
1007630,102464,Refused,39000.0,0.0,0.0,0.0,0.2057,-1054,18.0,low_action
1007631,102466,Refused,108000.0,0.0,0.0,0.0,0.066,-1085,48.0,low_action
1007632,102466,Refused,140000.0,0.0,0.0,0.0,0.082,-304,48.0,middle
1007633,102466,Refused,14000.0,0.0,0.0,0.0,0.1626,-1085,6.0,XNA
1007634,102467,Refused,96000.0,0.0,0.0,0.0,0.1723,-447,12.0,XNA
1007635,102468,Refused,396000.0,0.0,0.0,0.0,0.1047,-1095,48.0,XNA
1007636,102469,Canceled,136000.0,141000.0,4600.0,5400.0,0.2406,-2619,10.0,XNA
1007637,102469,Approved,464000.0,403000.0,11900.0,67600.0,0.2405,-2161,12.0,low_normal
1007638,102469,Approved,52000.0,46000.0,1800.0,100.0,0.0005,-2081,48.0,middle
1007639,102470,Canceled,125000.0,118000.0,3600.0,2900.0,0.1894,-1310,48.0,low_normal
1007640,102470,Canceled,65000.0,53000.0,2100.0,10300.0,0.1675,-1386,36.0,low_action
1007641,102470,Refused,221000.0,0.0,0.0,0.0,0.1755,-1122,12.0,low_normal
1007642,102470,Approved,137000.0,116000.0,9900.0,2200.0,0.1379,-2527,36.0,low_normal
1007643,102470,Approved,55000.0,41000.0,1400.0,2900.0,0.0415,-1167,10.0,high
1007644,102470,Approved,163000.0,145000.0,11500.0,24700.0,0.045,-2052,48.0,XNA
1007645,102470,Approved,28000.0,21000.0,600.0,3600.0,0.1017,-1376,18.0,middle
1007646,102472,Approved,84000.0,67000.0,3200.0,1500.0,0.2482,-431,12.0,middle
1007647,102472,Approved,73000.0,64000.0,4100.0,800.0,0.1056,-2815,18.0,middle
1007648,102472,Refused,334000.0,0.0,0.0,0.0,0.1094,-1820,24.0,low_action
1007649,102473,Refused,89000.0,0.0,0.0,0.0,0.1679,-899,48.0,low_action
1007650,102473,Canceled,41000.0,33000.0,900.0,3400.0,0.1441,-1942,18.0,XNA
1007651,102473,Approved,113000.0,109000.0,2800.0,15100.0,0.1216,-1099,12.0,middle
1007652,102473,Approved,49000.0,49000.0,3400.0,8000.0,0.1568,-2005,48.0,XNA
1007653,102473,Refused,104000.0,0.0,0.0,0.0,0.2043,-2745,24.0,high
1007654,102473,Refused,41000.0,0.0,0.0,0.0,0.1418,-2428,10.0,middle
1007655,102474,Refused,223000.0,0.0,0.0,0.0,0.104,-2825,12.0,XNA
1007656,102474,Approved,65000.0,59000.0,1800.0,1600.0,0.1914,-1121,18.0,low_action
1007657,102474,Approved,132000.0,132000.0,6600.0,15100.0,0.0239,-2422,24.0,XNA
1007658,102474,Approved,101000.0,94000.0,5900.0,15600.0,0.134,-2754,24.0,middle
1007659,102475,Approved,436000.0,411000.0,16200.0,61500.0,0.1784,-1552,12.0,low_normal
1007660,102475,Approved,518000.0,508000.0,42000.0,49800.0,0.1103,-2719,12.0,middle
1007661,102475,Approved,30000.0,30000.0,1100.0,5000.0,0.1026,-1576,18.0,low_action
1007662,102475,Approved,372000.0,370000.0,26600.0,46000.0,0.1876,-1228,24.0,XNA
1007663,102475,Approved,335000.0,320000.0,10900.0,56400.0,0.1354,-1239,48.0,middle
1007664,102475,Canceled,255000.0,239000.0,9400.0,22900.0,0.2021,-815,18.0,XNA
1007665,102475,Refused,417000.0,0.0,0.0,0.0,0.196,-1001,24.0,low_action
1007666,102476,Approved,40000.0,33000.0,900.0,6600.0,0.0915,-37,36.0,low_action
1007667,102476,Refused,56000.0,0.0,0.0,0.0,0.0961,-417,48.0,low_normal
1007668,102476,Refused,135000.0,0.0,0.0,0.0,0.0897,-1691,48.0,low_action
1007669,102476,Approved,248000.0,204000.0,7100.0,32600.0,0.1006,-2296,24.0,middle
1007670,102476,Refused,464000.0,0.0,0.0,0.0,0.014,-469,18.0,middle
1007671,102477,Refused,33000.0,0.0,0.0,0.0,0.2437,-628,24.0,low_action
1007672,102477,Refused,213000.0,0.0,0.0,0.0,0.1688,-1343,18.0,low_normal
1007673,102477,Refused,751000.0,0.0,0.0,0.0,0.1606,-2021,24.0,low_normal
1007674,102478,Refused,58000.0,0.0,0.0,0.0,0.0032,-377,36.0,high
1007675,102478,Canceled,113000.0,103000.0,7500.0,17600.0,0.1745,-1497,18.0,XNA
1007676,102478,Refused,95000.0,0.0,0.0,0.0,0.1176,-748,24.0,middle
1007677,102479,Approved,134000.0,101000.0,3800.0,3600.0,0.1099,-303,12.0,XNA
1007678,102479,Canceled,255000.0,265000.0,7800.0,39600.0,0.1528,-621,18.0,low_normal
1007679,102480,Refused,165000.0,0.0,0.0,0.0,0.1477,-1267,48.0,low_normal
1007680,102480,Canceled,279000.0,272000.0,12600.0,51200.0,0.1654,-327,10.0,low_normal
1007681,102480,Refused,52000.0,0.0,0.0,0.0,0.053,-2044,6.0,middle
1007682,102480,Refused,196000.0,0.0,0.0,0.0,0.0377,-1210,36.0,high
1007683,102481,Canceled,99000.0,88000.0,2400.0,9600.0,0.0067,-2689,6.0,middle
1007684,102481,Canceled,210000.0,209000.0,6600.0,30300.0,0.1131,-2459,18.0,middle
1007685,102481,Refused,85000.0,0.0,0.0,0.0,0.1469,-865,18.0,middle
1007686,102481,Approved,197000.0,158000.0,11100.0,31100.0,0.121,-1174,18.0,high
1007687,102482,Refused,47000.0,0.0,0.0,0.0,0.2097,-857,10.0,low_action
1007688,102482,Refused,103000.0,0.0,0.0,0.0,0.0165,-948,48.0,low_normal
1007689,102484,Approved,35000.0,30000.0,1900.0,1700.0,0.2331,-2500,18.0,low_action
1007690,102484,Refused,91000.0,0.0,0.0,0.0,0.1947,-2743,6.0,low_normal
1007691,102484,Approved,64000.0,50000.0,4800.0,1000.0,0.1828,-1396,12.0,low_normal
1007692,102484,Approved,118000.0,92000.0,3500.0,15500.0,0.0426,-1277,10.0,XNA
1007693,102484,Refused,196000.0,0.0,0.0,0.0,0.0989,-1719,10.0,high
1007694,102485,Approved,86000.0,84000.0,2400.0,10400.0,0.0587,-225,36.0,high
1007695,102485,Refused,751000.0,0.0,0.0,0.0,0.2061,-1684,48.0,XNA
1007696,102486,Approved,49000.0,41000.0,2800.0,3900.0,0.242,-1035,36.0,XNA
1007697,102486,Approved,58000.0,44000.0,1400.0,4600.0,0.0337,-345,18.0,low_normal
1007698,102486,Approved,76000.0,76000.0,3200.0,7700.0,0.0965,-1573,6.0,middle
1007699,102486,Refused,68000.0,0.0,0.0,0.0,0.1112,-571,10.0,low_action
1007700,102487,Refused,249000.0,0.0,0.0,0.0,0.0933,-1000,12.0,high
1007701,102488,Refused,94000.0,0.0,0.0,0.0,0.1195,-755,10.0,middle
1007702,102488,Approved,83000.0,85000.0,2300.0,7600.0,0.1865,-889,10.0,low_action
1007703,102488,Refused,231000.0,0.0,0.0,0.0,0.1124,-182,6.0,low_action
1007704,102488,Refused,17000.0,0.0,0.0,0.0,0.2346,-1845,10.0,low_normal
1007705,102488,Approved,105000.0,86000.0,2900.0,7100.0,0.1028,-1424,18.0,XNA
1007706,102488,Refused,214000.0,0.0,0.0,0.0,0.0148,-1938,24.0,middle
1007707,102488,Approved,1217000.0,922000.0,76400.0,60000.0,0.0225,-2409,36.0,XNA
1007708,102488,Approved,63000.0,58000.0,1900.0,100.0,0.0437,-693,48.0,low_action
1007709,102490,Approved,120000.0,90000.0,4000.0,12400.0,0.0971,-1290,36.0,low_action
1007710,102490,Refused,42000.0,0.0,0.0,0.0,0.0047,-1039,18.0,low_action
1007711,102490,Approved,123000.0,99000.0,9100.0,10400.0,0.0812,-941,10.0,low_normal
1007712,102490,Approved,75000.0,74000.0,2400.0,6700.0,0.1259,-1157,48.0,high
1007713,102490,Approved,139000.0,127000.0,5600.0,6700.0,0.0201,-180,10.0,middle
1007714,102490,Approved,210000.0,181000.0,4800.0,32100.0,0.0465,-1585,12.0,low_action
1007715,102490,Approved,201000.0,171000.0,7000.0,26200.0,0.0382,-2819,6.0,low_action
1007716,102491,Approved,456000.0,425000.0,18100.0,41500.0,0.1991,-2573,36.0,low_action
1007717,102491,Approved,252000.0,232000.0,6800.0,3300.0,0.2125,-2639,18.0,middle
1007718,102492,Approved,18000.0,18000.0,900.0,200.0,0.1053,-1410,36.0,low_action
1007719,102492,Refused,504000.0,0.0,0.0,0.0,0.0175,-531,24.0,high
1007720,102492,Refused,225000.0,0.0,0.0,0.0,0.1635,-1446,10.0,high
1007721,102492,Refused,50000.0,0.0,0.0,0.0,0.0155,-2196,18.0,high
1007722,102492,Refused,336000.0,0.0,0.0,0.0,0.1203,-1059,48.0,XNA
1007723,102492,Refused,85000.0,0.0,0.0,0.0,0.1065,-2459,12.0,low_action
1007724,102493,Approved,80000.0,62000.0,2600.0,3700.0,0.186,-2079,18.0,middle
1007725,102493,Approved,128000.0,96000.0,7800.0,13500.0,0.1657,-2429,36.0,XNA
1007726,102493,Approved,264000.0,257000.0,8300.0,12100.0,0.0754,-1719,36.0,low_normal
1007727,102493,Approved,138000.0,138000.0,3800.0,5700.0,0.2414,-2148,36.0,low_normal
1007728,102493,Approved,1294000.0,1340000.0,66000.0,43100.0,0.1311,-1726,36.0,low_action
1007729,102493,Approved,726000.0,611000.0,37000.0,39900.0,0.1245,-2670,48.0,middle
1007730,102494,Refused,184000.0,0.0,0.0,0.0,0.1567,-1940,48.0,low_normal
1007731,102494,Approved,22000.0,22000.0,2200.0,3400.0,0.048,-1377,10.0,low_action
1007732,102494,Approved,72000.0,69000.0,5100.0,6500.0,0.0821,-1332,36.0,low_action
1007733,102494,Refused,296000.0,0.0,0.0,0.0,0.0959,-2437,48.0,low_normal
1007734,102494,Refused,362000.0,0.0,0.0,0.0,0.0776,-2487,18.0,XNA
1007735,102494,Canceled,29000.0,23000.0,800.0,2500.0,0.2046,-144,24.0,low_action
1007736,102495,Refused,91000.0,0.0,0.0,0.0,0.1122,-229,18.0,middle
1007737,102495,Approved,26000.0,26000.0,1000.0,3800.0,0.0353,-2703,12.0,high
1007738,102495,Refused,196000.0,0.0,0.0,0.0,0.2305,-844,6.0,middle
1007739,102496,Refused,14000.0,0.0,0.0,0.0,0.0621,-271,36.0,high
1007740,102497,Refused,203000.0,0.0,0.0,0.0,0.0687,-2547,6.0,middle
1007741,102497,Approved,37000.0,36000.0,1600.0,1200.0,0.1357,-2014,24.0,XNA
1007742,102497,Refused,461000.0,0.0,0.0,0.0,0.0802,-1784,24.0,low_action
1007743,102497,Refused,126000.0,0.0,0.0,0.0,0.1322,-664,6.0,middle
1007744,102498,Canceled,63000.0,60000.0,3700.0,7000.0,0.1052,-247,48.0,middle
1007745,102498,Approved,461000.0,374000.0,33000.0,30200.0,0.047,-1684,12.0,high
1007746,102498,Approved,108000.0,97000.0,5200.0,11400.0,0.0205,-2376,10.0,low_normal
1007747,102498,Approved,118000.0,99000.0,6700.0,13500.0,0.0699,-1228,18.0,high
1007748,102499,Approved,28000.0,28000.0,1000.0,3400.0,0.0821,-334,36.0,low_action
