SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_GOODS_PRICE,AMT_ANNUITY,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,APARTMENTS_MODE,APARTMENTS_MEDI,BASEMENTAREA_AVG,BASEMENTAREA_MODE,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_AVG,YEARS_BEGINEXPLUATATION_MODE,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_AVG,YEARS_BUILD_MODE,YEARS_BUILD_MEDI,COMMONAREA_AVG,COMMONAREA_MODE,COMMONAREA_MEDI,ELEVATORS_AVG,ELEVATORS_MODE,ELEVATORS_MEDI,ENTRANCES_AVG,ENTRANCES_MODE,ENTRANCES_MEDI,FLOORSMAX_AVG,FLOORSMAX_MODE,FLOORSMAX_MEDI,FLOORSMIN_AVG,FLOORSMIN_MODE,FLOORSMIN_MEDI,LANDAREA_AVG,LANDAREA_MODE,LANDAREA_MEDI,LIVINGAPARTMENTS_AVG,LIVINGAPARTMENTS_MODE,LIVINGAPARTMENTS_MEDI,LIVINGAREA_AVG,LIVINGAREA_MODE,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_AVG,NONLIVINGAPARTMENTS_MODE,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_AVG,NONLIVINGAREA_MODE,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
100643,0,Cash loans,F,N,N,0,117000.0,130500.0,121500.0,9000.0,Family,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.018093,-24935,365243,-467.0,-1987,,1,0,0,1,0,0,Laborers,2.0,2,2,THURSDAY,9,0,0,0,1,0,0,Business Entity Type 3,,0.496851,0.715059,0.2974,0.3013,0.2841,0.3115,0.3567,0.3035,0.2779,0.2393,0.2856,0.1818,0.1916,0.1934,0.2516,0.289,0.2935,0.124,0.1417,0.1252,0.2772,0.2645,0.2402,0.2762,0.2984,0.2516,0.3411,0.2789,0.2922,0.2767,0.2798,0.2639,0.2832,0.2965,0.3125,0.1877,0.205,0.1695,0.2786,0.2905,0.3235,0.1707,0.172,0.1601,,,,Panel,,2.0,0.0,2.0,0.0,-1701.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,1.0,1.0
100644,0,Cash loans,F,N,N,0,85500.0,283500.0,279000.0,8500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,With parents,0.011009,-23970,365243,-16935.0,-2510,,1,0,1,1,0,0,,2.0,3,3,WEDNESDAY,10,0,0,0,0,0,0,Self-employed,0.613186,0.714128,0.670016,0.0637,0.0656,0.094,0.0851,0.1022,0.0539,0.0597,0.0588,0.0864,0.0042,0.0231,0.0354,0.0386,0.0792,0.0793,0.0324,0.0307,0.0517,0.0924,0.0802,0.0329,0.0708,0.0846,0.104,0.1217,0.1066,0.1103,0.0645,0.0363,0.0383,0.1121,0.0645,0.103,0.1163,0.1078,0.0887,0.0778,0.053,0.0324,0.0494,0.0719,0.0412,,block of flats,0.0406,Panel,No,0.0,0.0,0.0,0.0,-3097.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0
100645,1,Cash loans,F,Y,Y,0,216000.0,688500.0,630000.0,28000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.013283,-7967,-390,-693.0,-5155,,1,1,1,1,0,0,,1.0,2,2,MONDAY,7,0,0,0,0,1,0,Business Entity Type 3,,0.184298,0.496508,0.538,0.5317,0.5597,0.4987,0.5212,0.5473,0.3733,0.4028,0.4231,0.3761,0.3924,0.3944,0.3639,0.3229,0.3622,0.4053,0.4219,0.4241,0.2883,0.2741,0.2732,0.5135,0.5265,0.5247,0.3049,0.3383,0.3436,0.5063,0.5156,0.5176,0.405,0.3889,0.3823,0.2916,0.2942,0.2662,0.4349,0.4808,0.449,0.4488,0.3789,0.3821,,,,,No,2.0,0.0,2.0,0.0,-1992.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,0.0,0.0,0.0,
100646,0,Cash loans,F,N,Y,0,94500.0,310500.0,279000.0,11500.0,Other_B,Commercial associate,Higher education,Widow,House / apartment,0.025047,-9474,-2486,-1193.0,-3783,,1,1,0,1,0,0,Laborers,1.0,2,2,TUESDAY,12,0,0,0,0,0,0,Business Entity Type 3,,0.260437,0.541229,0.515,0.5129,0.529,0.4442,0.4513,0.4408,0.3769,0.3798,0.3997,0.5031,0.498,0.5042,0.2962,0.2143,0.2691,0.5852,0.5796,0.5529,0.5725,0.6031,0.6008,0.4956,0.5383,0.5645,0.6216,0.6479,0.6351,0.3091,0.3293,0.3745,0.5173,0.4935,0.4915,0.3633,0.3475,0.3375,0.6112,0.6399,0.603,0.3651,0.3673,0.3888,reg oper account,,,,,2.0,0.0,2.0,0.0,-676.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,2.0
100647,0,Cash loans,F,Y,Y,0,90000.0,261000.0,252000.0,7500.0,"Spouse, partner",Commercial associate,Higher education,Civil marriage,House / apartment,0.025275,-16225,-3979,-8184.0,-232,25.0,1,1,1,1,0,0,Laborers,2.0,2,2,FRIDAY,12,0,0,0,0,1,0,XNA,,0.450766,0.38063,0.4457,0.3711,0.404,0.37,0.3497,0.3746,0.3229,0.3291,0.293,0.3266,0.2927,0.3501,0.4796,0.4764,0.4512,0.3383,0.3448,0.3532,0.4534,0.5052,0.5001,0.5077,0.5082,0.5042,0.3456,0.3772,0.3385,0.3218,0.3086,0.3239,0.2282,0.2086,0.2457,0.2811,0.2617,0.3151,0.2635,0.2644,0.2663,0.5142,0.5195,0.5455,reg oper account,block of flats,0.346,,,0.0,0.0,0.0,1.0,-264.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,3.0
100648,1,Cash loans,F,N,Y,0,117000.0,265500.0,220500.0,17000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.021254,-19736,-739,-6356.0,-353,,1,1,0,1,1,0,Medicine staff,2.0,3,3,TUESDAY,14,0,0,0,0,1,0,Business Entity Type 3,,0.467386,0.520014,0.753,0.7087,0.7504,0.5714,0.5675,0.5412,0.7243,0.7497,0.7086,0.4913,0.4584,0.4615,0.5196,0.5492,0.5585,0.7872,0.7747,0.7898,0.5506,0.4799,0.554,0.436,0.4418,0.4267,0.4147,0.3594,0.3914,0.5437,0.5484,0.5822,0.4693,0.4771,0.4548,0.634,0.6237,0.5818,0.6637,0.6567,0.6335,0.7568,0.7762,0.8019,,,0.3888,,No,0.0,0.0,0.0,0.0,-16.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,1.0
100649,0,Cash loans,F,N,Y,0,252000.0,360000.0,283500.0,23500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.011043,-12048,-2323,-845.0,-3226,,1,1,1,1,0,0,Laborers,2.0,1,1,WEDNESDAY,14,0,0,0,0,0,0,Security,,0.580277,,0.3636,0.4103,0.4036,0.2929,0.3089,0.3095,0.3672,0.3545,0.3385,0.3278,0.3529,0.3472,0.2969,0.2915,0.3003,0.198,0.2118,0.2098,0.3268,0.3432,0.3575,0.4131,0.4034,0.4275,0.3324,0.3133,0.3437,0.2445,0.2237,0.2309,0.4046,0.3814,0.3842,0.3746,0.3694,0.4005,0.2524,0.2157,0.2461,0.2293,0.2623,0.2384,,,,Mixed,,1.0,0.0,1.0,0.0,-2585.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
100650,0,Cash loans,F,Y,Y,1,166500.0,702000.0,621000.0,31000.0,Unaccompanied,Commercial associate,Lower secondary,Married,House / apartment,0.037184,-20084,-1512,-4728.0,-4260,2.0,1,1,1,1,0,0,Laborers,3.0,2,2,THURSDAY,13,0,0,0,0,0,0,Business Entity Type 2,,0.539541,0.704696,0.1434,0.1225,0.142,0.1047,0.1268,0.1151,0.1009,0.0786,0.1126,0.1301,0.1642,0.1345,0.0639,0.1241,0.1103,0.1185,0.1483,0.1446,0.1742,0.1483,0.1015,0.1473,0.1182,0.1226,0.1092,0.12,0.0799,0.1225,0.1692,0.0848,0.0653,0.0708,0.0728,0.1145,0.1007,0.0916,0.1593,0.1353,0.1247,0.0704,0.0594,0.0414,,,0.099,Panel,No,1.0,0.0,1.0,0.0,-739.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,0.0,0.0,,2.0
100651,0,Cash loans,F,N,Y,0,139500.0,463500.0,387000.0,14000.0,Family,Pensioner,Secondary / secondary special,Single / not married,With parents,0.062144,-24982,365243,-6543.0,-2826,,1,0,0,1,0,0,Security staff,2.0,2,2,FRIDAY,16,0,0,0,0,0,0,Government,,0.618712,0.635989,0.5154,0.4981,0.5305,0.5226,0.5462,0.4868,0.693,0.6798,0.7038,0.396,0.4466,0.4762,0.6748,0.731,0.7029,0.5442,0.5288,0.5449,0.3365,0.4001,0.3769,0.5445,0.5509,0.5467,0.3088,0.3262,0.3169,0.356,0.3197,0.3589,0.337,0.3048,0.3053,0.2879,0.3163,0.3257,0.5393,0.5931,0.5528,0.3455,0.3629,0.3727,,,,,No,5.0,0.0,5.0,0.0,-2521.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0
100652,0,Cash loans,M,N,Y,1,67500.0,121500.0,103500.0,10500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.019042,-14301,-4280,-2129.0,-5744,,1,1,0,1,0,0,High skill tech staff,3.0,2,2,SATURDAY,14,0,0,0,0,1,0,Business Entity Type 2,,0.0005,0.427871,0.4464,0.4166,0.4271,0.2813,0.2424,0.2626,0.2831,0.2566,0.3114,0.4526,0.4408,0.466,0.3602,0.4083,0.402,0.3024,0.3421,0.3149,0.3406,0.3367,0.3385,0.5161,0.4899,0.4888,0.2876,0.2845,0.2832,0.3244,0.3416,0.2771,0.2142,0.206,0.2432,0.2318,0.2419,0.2463,0.2977,0.2727,0.3026,0.3664,0.3548,0.3659,reg oper account,,,Block,,0.0,0.0,0.0,0.0,-92.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,1.0,3.0
100653,0,Cash loans,F,N,N,0,76500.0,310500.0,270000.0,9000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.057461,-24222,365243,-11880.0,-5103,,1,0,0,1,0,0,,2.0,2,2,MONDAY,11,0,0,0,0,0,1,XNA,0.480725,0.693815,0.456287,0.7835,0.7704,0.7903,0.5679,0.5544,0.5608,0.7397,0.7276,0.8183,0.4272,0.3931,0.3997,0.591,0.5639,0.6024,0.4185,0.3857,0.3879,0.649,0.6455,0.6493,0.7468,0.7198,0.7275,0.4,0.4272,0.4037,0.4846,0.4541,0.4779,0.582,0.5286,0.547,0.3663,0.4016,0.3826,0.4959,0.4889,0.53,0.6811,0.643,0.7145,reg oper account,block of flats,,Panel,,2.0,0.0,2.0,0.0,-1032.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100654,0,Cash loans,M,N,Y,0,72000.0,238500.0,202500.0,9500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.031996,-20620,365243,-637.0,-2686,,1,0,1,1,0,0,,2.0,2,2,WEDNESDAY,12,0,0,0,0,0,0,Bank,,0.330034,0.4014,0.3534,0.3464,0.3226,0.336,0.315,0.3408,0.3823,0.415,0.3534,0.2935,0.3244,0.318,0.3302,0.3683,0.3367,0.2914,0.2684,0.2681,0.4233,0.4592,0.4591,0.3092,0.2605,0.2736,0.3642,0.3847,0.391,0.3172,0.3242,0.3072,0.2395,0.2301,0.2423,0.2928,0.3327,0.2969,0.3781,0.3427,0.3393,0.2109,0.2133,0.224,reg oper account,,,,No,2.0,1.0,2.0,0.0,-3398.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100655,0,Cash loans,F,Y,Y,0,301500.0,913500.0,801000.0,34000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.0725,-21778,365243,-1161.0,-1411,19.0,1,0,0,1,1,0,Drivers,2.0,2,2,TUESDAY,10,0,0,0,0,0,0,Self-employed,,0.630546,0.868016,0.3885,0.4121,0.3909,0.6782,0.6779,0.682,0.3999,0.4172,0.3989,0.4212,0.4007,0.415,0.4885,0.4292,0.4786,0.8673,0.7897,0.8868,0.9005,0.8811,0.8698,0.5784,0.5995,0.5509,0.8289,0.841,0.8525,0.4731,0.4665,0.4922,0.8329,0.874,0.8591,0.6413,0.5999,0.6382,0.4044,0.4007,0.3997,0.8628,0.8394,0.8555,,block of flats,0.8003,Panel,No,0.0,1.0,0.0,0.0,-3764.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
100656,0,Cash loans,F,N,Y,1,198000.0,234000.0,202500.0,8500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.025067,-20996,-1058,-3616.0,-59,,1,1,0,1,0,0,Laborers,2.0,2,2,THURSDAY,8,0,0,0,0,0,1,Business Entity Type 3,,0.677456,0.925027,0.1873,0.1711,0.2024,0.2229,0.1715,0.1471,0.3073,0.3048,0.293,0.3319,0.355,0.3589,0.3001,0.2429,0.2949,0.3823,0.3882,0.3943,0.2684,0.2505,0.2014,0.3657,0.4104,0.4123,0.383,0.4013,0.3704,0.4096,0.3525,0.326,0.4241,0.3537,0.4,0.3487,0.3787,0.3269,0.3552,0.3818,0.3418,0.3429,0.3219,0.2937,,,0.2355,Panel,No,,0.0,0.0,0.0,-1942.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
100657,0,Cash loans,F,N,Y,0,90000.0,513000.0,409500.0,44000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020353,-11436,-1088,-120.0,-201,,1,1,0,1,1,0,Core staff,1.0,2,2,TUESDAY,13,0,0,0,0,0,1,Medicine,,0.378933,0.20004,0.4929,0.4866,0.5104,0.4866,0.5023,0.4903,0.3207,0.2662,0.332,0.5576,0.5342,0.5197,0.3013,0.2747,0.2729,0.261,0.2747,0.2794,0.5431,0.575,0.5574,0.535,0.5396,0.5443,0.448,0.4404,0.4272,0.4213,0.4377,0.4642,0.2621,0.285,0.2631,0.5185,0.4999,0.5087,0.2951,0.2961,0.3338,0.3427,0.3169,0.3412,,,0.5233,"Stone, brick",,2.0,0.0,2.0,0.0,-2080.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
100658,0,Cash loans,F,N,Y,0,108000.0,216000.0,207000.0,12500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.031526,-8980,-1858,-2368.0,-3621,,1,1,0,1,0,0,Medicine staff,2.0,2,2,THURSDAY,7,0,0,1,0,0,0,Self-employed,,0.816139,0.144247,0.0981,0.0727,0.0728,0.1722,0.1662,0.1487,0.1026,0.0757,0.0753,0.0984,0.1212,0.1258,0.088,0.1165,0.1625,0.1044,0.0777,0.096,0.0834,0.13,0.0729,0.1029,0.1342,0.1314,0.1253,0.0948,0.1226,0.1324,0.1467,0.1903,0.1011,0.0624,0.0698,0.1189,0.0942,0.1025,0.1319,0.1332,0.1438,0.0646,0.0457,0.0706,,,,Block,,1.0,0.0,1.0,0.0,-3899.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,1.0
100659,0,Cash loans,F,Y,N,1,94500.0,382500.0,351000.0,11500.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.014292,-21317,-1088,-5522.0,-2008,,1,1,1,1,0,0,Drivers,3.0,1,1,MONDAY,11,0,0,1,0,0,0,Other,0.626084,0.190114,0.421208,0.301,0.2669,0.29,0.1616,0.1933,0.1808,0.3111,0.3089,0.2965,0.2307,0.2203,0.2522,0.316,0.2974,0.3024,0.2641,0.242,0.2774,0.2904,0.2701,0.2806,0.2108,0.202,0.2285,0.2387,0.2528,0.3086,0.2124,0.2024,0.2667,0.3381,0.3564,0.3264,0.2596,0.2114,0.2702,0.2915,0.2744,0.2517,0.3742,0.3756,0.3729,,block of flats,,"Stone, brick",,1.0,0.0,,0.0,-484.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,0.0,0.0,0.0,1.0
100660,0,Cash loans,F,N,N,1,90000.0,225000.0,175500.0,10000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.024069,-15645,-705,-137.0,-871,,1,1,0,1,0,0,Managers,3.0,2,2,MONDAY,5,0,0,0,0,0,0,XNA,,0.367564,0.305116,0.4129,0.3698,0.3492,0.356,0.3268,0.3422,0.3437,0.3432,0.3551,0.3012,0.2998,0.2708,0.3195,0.3141,0.2712,0.3525,0.34,0.4071,0.2285,0.2081,0.2203,0.2274,0.2246,0.178,0.2233,0.2231,0.2541,0.246,0.1969,0.1934,0.2652,0.3117,0.3031,0.2229,0.2098,0.2012,0.2612,0.2451,0.1936,0.2304,0.2117,0.2277,,,,,No,0.0,0.0,0.0,0.0,-1764.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
100661,0,Cash loans,M,Y,Y,0,189000.0,594000.0,477000.0,22000.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.042673,-23083,365243,-8226.0,-440,13.0,1,0,0,1,0,0,Core staff,2.0,3,3,WEDNESDAY,12,0,0,0,0,0,0,Self-employed,0.410838,0.606162,0.663233,0.1795,0.2108,0.165,0.1554,0.1212,0.1344,0.1971,0.1943,0.2094,0.203,0.2012,0.2178,0.1214,0.1398,0.1618,0.1359,0.1353,0.0872,0.1726,0.1573,0.1579,0.0881,0.1142,0.103,0.1461,0.1541,0.1604,0.1006,0.0965,0.1104,0.1375,0.1698,0.1561,0.1761,0.1491,0.135,0.1508,0.1212,0.1336,0.1143,0.1457,0.1126,,block of flats,,,,4.0,0.0,4.0,0.0,-2133.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,2.0
100662,0,Cash loans,M,Y,Y,0,126000.0,927000.0,742500.0,24000.0,Unaccompanied,Working,Secondary / secondary special,Separated,Rented apartment,0.031082,-20017,-636,-9515.0,-2807,,1,1,1,1,1,0,Laborers,1.0,1,1,SATURDAY,10,0,0,0,0,0,1,Business Entity Type 3,,0.387654,0.531449,0.1728,0.1813,0.2076,0.1564,0.1436,0.1519,0.2509,0.2283,0.2087,0.1874,0.2618,0.1874,0.1386,0.1547,0.1794,0.3277,0.3207,0.317,0.2777,0.2322,0.2305,0.1437,0.1959,0.1517,0.3039,0.3093,0.3268,0.3022,0.3608,0.3444,0.2408,0.2557,0.2256,0.2603,0.2477,0.2755,0.1879,0.2183,0.1809,0.3127,0.2544,0.309,reg oper account,block of flats,,"Stone, brick",,4.0,0.0,4.0,0.0,-2831.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
100663,0,Cash loans,F,N,Y,0,463500.0,2421000.0,1917000.0,212500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.018344,-16141,-6920,-2726.0,-3509,,1,1,0,1,1,0,Managers,2.0,2,2,FRIDAY,14,0,0,0,0,0,0,Trade: type 7,0.852184,0.517286,,0.0741,0.0905,0.0822,0.0775,0.084,0.0708,0.0375,0.062,0.0582,0.0821,0.0749,0.0849,0.0906,0.0625,0.0813,0.0617,0.0831,0.0123,0.0268,0.0487,0.0631,0.0731,0.0614,0.0621,0.0888,0.1063,0.101,0.051,0.0259,0.0476,0.0821,0.0143,0.1076,0.0807,0.0944,0.0805,0.0701,0.0979,0.0783,0.0629,0.0835,0.0655,reg oper account,,,"Stone, brick",,0.0,0.0,0.0,0.0,-1518.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
100664,0,Cash loans,F,Y,Y,0,292500.0,2124000.0,1683000.0,90500.0,"Spouse, partner",State servant,Higher education,Civil marriage,House / apartment,0.021174,-14384,-1903,-2801.0,-194,,1,1,0,1,0,0,Laborers,1.0,2,2,THURSDAY,11,0,0,0,0,0,0,Other,,0.914207,,0.4604,0.4581,0.4808,0.5714,0.5995,0.6361,0.4686,0.4714,0.4853,0.3753,0.4564,0.4334,0.3371,0.3099,0.3602,0.4399,0.4585,0.468,0.3638,0.373,0.378,0.421,0.4803,0.4672,0.4304,0.4634,0.4165,0.616,0.6085,0.581,0.5314,0.5456,0.5471,0.5904,0.5979,0.625,0.3388,0.3466,0.3489,0.5753,0.5898,0.5854,,,0.5056,"Stone, brick",,0.0,0.0,0.0,0.0,-53.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
100665,0,Cash loans,F,Y,Y,1,301500.0,1408500.0,1143000.0,67500.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.029913,-14511,-7936,-4825.0,-2513,,1,1,0,1,0,0,,3.0,2,2,MONDAY,12,0,0,0,0,0,0,Medicine,,0.645702,0.658133,0.0935,0.0954,0.1579,0.1859,0.1811,0.1892,0.0816,0.1109,0.104,0.1261,0.1377,0.1106,0.1038,0.1106,0.1209,0.1156,0.1357,0.1288,0.1314,0.1357,0.1562,0.2199,0.1971,0.1887,0.1089,0.0904,0.0918,0.1476,0.1684,0.1941,0.2053,0.2146,0.1953,0.1086,0.153,0.1239,0.0874,0.128,0.0902,0.2147,0.2074,0.1985,,block of flats,,Panel,No,3.0,1.0,3.0,1.0,-2830.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
100666,0,Cash loans,M,N,N,0,211500.0,1026000.0,976500.0,78000.0,Family,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.029303,-21276,365243,-1923.0,-2656,,1,0,1,1,0,0,Laborers,2.0,1,1,MONDAY,12,0,0,0,0,0,0,Self-employed,,0.657407,0.448285,0.4966,0.4859,0.4682,0.3611,0.2863,0.3069,0.6424,0.6339,0.6508,0.6593,0.6388,0.6416,0.6681,0.7086,0.6669,0.6053,0.5972,0.5791,0.3887,0.3778,0.3907,0.403,0.4049,0.4056,0.3879,0.3838,0.3527,0.3548,0.3302,0.3362,0.4078,0.3935,0.4249,0.6171,0.6454,0.5776,0.5865,0.6021,0.5902,0.4337,0.4059,0.4541,,,,Panel,,1.0,0.0,1.0,0.0,-4151.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100667,0,Cash loans,M,N,Y,0,117000.0,171000.0,162000.0,4500.0,Family,Working,Secondary / secondary special,Single / not married,House / apartment,0.029772,-14131,-3244,-3678.0,-336,,1,1,1,1,0,1,Laborers,2.0,2,2,MONDAY,10,0,0,0,0,0,0,Military,0.286259,0.442287,,0.4195,0.4279,0.4096,0.2121,0.2294,0.1991,0.2939,0.2852,0.2924,0.4154,0.4139,0.4112,0.4226,0.409,0.4229,0.2502,0.2499,0.2367,0.2174,0.2173,0.2426,0.2552,0.2142,0.2669,0.4187,0.4726,0.4209,0.2558,0.2548,0.2569,0.297,0.3058,0.2719,0.2924,0.3194,0.2372,0.2424,0.2246,0.2399,0.2236,0.2632,0.2733,,,0.2593,"Stone, brick",No,1.0,0.0,1.0,0.0,-2162.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
100668,0,Revolving loans,F,Y,Y,0,202500.0,661500.0,621000.0,17000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.02308,-19376,-623,-6721.0,-5246,,1,1,0,1,1,0,,2.0,2,2,SATURDAY,10,0,0,0,1,0,0,Business Entity Type 3,0.315105,0.579825,0.310638,0.1982,0.2054,0.2096,0.2469,0.2126,0.2416,0.2339,0.2769,0.2437,0.1333,0.1097,0.1276,0.0884,0.0898,0.1475,0.2359,0.2375,0.2454,0.1734,0.1205,0.1292,0.2148,0.1964,0.1942,0.1058,0.0854,0.1204,0.1459,0.183,0.1783,0.088,0.1239,0.1343,0.1005,0.1396,0.115,0.2398,0.2742,0.2309,0.1907,0.2309,0.2138,,,,Panel,,0.0,0.0,0.0,1.0,-3466.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,,0.0,2.0
